"osm_id","amenity","house_number","road","suburb","city_district","district","state","postcode","country","iso3166"
4971455972,"","435","Military Road","Largs Bay","","","South Australia","5016","Australia","AU-SA"
5453073744,"Corryong Hospital","","Jephcott Avenue","","Corryong","","Victoria","3707","Australia","AU-VIC"
4077652535,"Kingston Eye Clinic","225","Charman Road","Cheltenham","","","Victoria","3192","Australia","AU-VIC"
1382879876,"","429","Ipswich Road","Annerley","Annerley","Greater Brisbane","Queensland","4103","Australia","AU-QLD"
2083156059,"Mirboo North Pharmacy","46","Ridgway","","Mirboo North","","Victoria","3871","Australia","AU-VIC"
3641965397,"","","See Street","","","","Queensland","","Australia","AU-QLD"
1436087656,"Wallan Pharmacy","","High Street","","","","Victoria","3756","Australia","AU-VIC"
776675224,"","18","Corinna Street","Phillip","","","","2606","Australia","AU-ACT"
7727936383,"","1","Dalgal Way","Forest Lodge","","","New South Wales","2037","Australia","AU-NSW"
6678532343,"","","Collins Street","Docklands","","","Victoria","3008","Australia","AU-VIC"
526589314,"Loganholme Discount Pharmacy","","Bryants Road","","Loganholme","Greater Brisbane","Queensland","4128","Australia","AU-QLD"
7111380783,"","525","David Street","Albury","","","New South Wales","2640","Australia","AU-NSW"
3460773458,"Albury Wodonga Aboriginal Health Centre","","Daniel Street","Glenroy","","","New South Wales","2640","Australia","AU-NSW"
745486295,"Medical Centre","","Gaza Road","West Ryde","","","New South Wales","2114","Australia","AU-NSW"
6302420397,"","2125","Gold Coast Highway","Miami","Miami","","Queensland","4220","Australia","AU-QLD"
5179999528,"Wulguru Health & Wellbeing","340","Stuart Drive","Wulguru","Wulguru","","Queensland","4811","Australia","AU-QLD"
6485571903,"Live Better Physiotherapy","","Fifteenth Street","","","","South Australia","5341","Australia","AU-SA"
3929809268,"Saunders Street Clinic","","Saunders Street","","","","Tasmania","7325","Australia","AU-TAS"
3803621087,"Family Chiropatic","","Branyan Street","Bundaberg West","","","Queensland","","Australia","AU-QLD"
1010812713,"Scott Memorial Hospital","","Stafford Street","","","","New South Wales","2337","Australia","AU-NSW"
2166361121,"Harvest Food Bank","","Single Street","","","","New South Wales","2341","Australia","AU-NSW"
6649499431,"Western Road Dental Care","","Western Road","Boronia","","","Victoria","3155","Australia","AU-VIC"
458003763,"Sea Shells Cafe","","Beach Street","","","","New South Wales","2427","Australia","AU-NSW"
3287366463,"Matilda Petrol Station","","Bega Street","","","","New South Wales","2550","Australia","AU-NSW"
1207280440,"The Medical Clinic","130","Colby Drive","Belgrave South","","","Victoria","3160","Australia","AU-VIC"
1732566734,"","","Erskineville Road","Erskineville","","","New South Wales","2043","Australia","AU-NSW"
181318197,"Kurralta Park Community Pharmacy","","Anzac Highway","Kurralta Park","","","South Australia","5037","Australia","AU-SA"
5701342261,"","18","Dennis Road","Springwood","Springwood","Greater Brisbane","Queensland","4127","Australia","AU-QLD"
4905647511,"","64","Anderson Street","Yarraville","","","Victoria","3013","Australia","AU-VIC"
3270608761,"Ferndale Pharmacy","564","Metcalfe Road","Ferndale","","","Western Australia","6148","Australia","AU-WA"
3006733961,"","","Car Park Access","Mill Park","","","Victoria","3032","Australia","AU-VIC"
3797666304,"","4","Central Park Avenue","","Ashmore","","Queensland","4214","Australia","AU-QLD"
2014523746,"","","West Street","Harristown","Kearneys Spring","","Queensland","4350","Australia","AU-QLD"
3329559712,"Lakelands Pharmacy","","Winn Street","","North Lakes","Greater Brisbane","Queensland","4509","Australia","AU-QLD"
4782111039,"Brygon Medical Centre","","Brygon Creek Drive","Upper Coomera","","","Queensland","4209","Australia","AU-QLD"
5230085162,"Family Doctor Peter Lim","","Cumberland Avenue","Noble Park","","","Victoria","3174","Australia","AU-VIC"
5341799221,"Woodvale Pharmacy","","Timberlane Drive","Woodvale","","","Western Australia","6026","Australia","AU-WA"
3622936503,"","","Saint Agnes Street","","","","Queensland","","Australia","AU-QLD"
2288907176,"Flying Fig","","Buxton Street","North Adelaide","","","South Australia","5006","Australia","AU-SA"
4272708246,"Westside Medical Centre","11","Highfields Circuit","","","","New South Wales","2444","Australia","AU-NSW"
5282956572,"","1339","Burke Road","Kew","","","Victoria","3101","Australia","AU-VIC"
7637086847,"Spence Pharmacy","","Glassey Place","Spence","","","","2615","Australia","AU-ACT"
6162530159,"","","Isabella Street","Wingham","","","New South Wales","2429","Australia","AU-NSW"
4590229567,"Ochre Medical Centre Smithton","14","King Street","","","","Tasmania","7330","Australia","AU-TAS"
7138925134,"","2","Redleaf Avenue","Wahroonga","","","New South Wales","2076","Australia","AU-NSW"
5519973643,"Ultimate Chiropractic","","Darling Road","Malvern East","","","Victoria","3145","Australia","AU-VIC"
3911575214,"","58","Victor Crescent","Narre Warren","","","Victoria","3805","Australia","AU-VIC"
945554658,"Westgarth Pharmacy","62","High Street","Northcote","","","Victoria","3070","Australia","AU-VIC"
6072492420,"Smiles of Ryde","913","Victoria Road","West Ryde","","","New South Wales","2114","Australia","AU-NSW"
3783224589,"Gold Coast Office Park","","Cotlew Street","Ashmore","Ashmore","","Queensland","4214","Australia","AU-QLD"
2953650600,"Park Avenue Medical Centre","3-7","Kingdom Drive","Cranbourne","","","Victoria","3977","Australia","AU-VIC"
5922126186,"","267","Bourke Street","Melbourne","","","Victoria","3000","Australia","AU-VIC"
500036084,"","1145","Wynnum Road","Cannon Hill","Cannon Hill","","Queensland","4170","Australia","AU-QLD"
4731336922,"Cincotta Discount Chemist","811","Pennant Hills Road","Carlingford","","","New South Wales","2118","Australia","AU-NSW"
5438850519,"","1-29","Millaroo Drive","","Helensvale","","Queensland","4212","Australia","AU-QLD"
2992276521,"South Mudgee Surgery","9","Oporto Road","","","","New South Wales","2850","Australia","AU-NSW"
2155587242,"Conder Medical Dental Centre","","Balcombe Street","Conder","","","","2906","Australia","AU-ACT"
5203746952,"","14","Balmoral Avenue","Springvale","","","Victoria","3171","Australia","AU-VIC"
7113640625,"","96","Farrington Road","Leeming","","","Western Australia","6149","Australia","AU-WA"
6351341687,"","175","Liverpool Street","Darlinghurst","","","New South Wales","2010","Australia","AU-NSW"
5947768777,"","","South Western Highway","","Balingup","","Western Australia","","Australia","AU-WA"
7105899712,"","","Church Street","Richmond","","","Victoria","3121","Australia","AU-VIC"
7287249216,"Home Town","","Allamanda Drive","Daisy Hill","Daisy Hill","Greater Brisbane","Queensland","4127","Australia","AU-QLD"
4784427569,"","","Nardoo Street","Ingleburn","","","New South Wales","2565","Australia","AU-NSW"
6033562193,"Dr Thu Nguyet","72","Nicholson Street","Footscray","","","Victoria","3011","Australia","AU-VIC"
7715211338,"Clinipath Pathology","2","Captiva Approach","Butler","","","Western Australia","6036","Australia","AU-WA"
5729370422,"","430","Victoria Avenue","","","","New South Wales","2067","Australia","AU-NSW"
2161974569,"","","Garema Place","City","","District of Canberra Central","","2601","Australia","AU-ACT"
5517711090,"Clinical Myotherapy","","Gladstone Street","Glen Iris","","","Victoria","3146","Australia","AU-VIC"
411738709,"Mission Beach Medical Centre","","Cassowary Drive","","Wongaling Beach","","Queensland","4852","Australia","AU-QLD"
5903157917,"The Wellness Centre","","Forsyth Street","","","","South Australia","5600","Australia","AU-SA"
4066348920,"Precision Dental","","Warrigal Road","Oakleigh South","","","Victoria","3165","Australia","AU-VIC"
615108325,"","","Kath Fitzgerald Drive","","Samford Village","Greater Brisbane","Queensland","4520","Australia","AU-QLD"
2141119840,"PharmaSave","11","Faraday Road","Padstow","","","New South Wales","2211","Australia","AU-NSW"
4208403341,"Guardian","","Railway Street","","","","Queensland","4343","Australia","AU-QLD"
5199462366,"","2","Tournament Drive","Brookwater","Brookwater","Greater Brisbane","Queensland","4300","Australia","AU-QLD"
7567570221,"Sydney CBD Dentist","131-135","Clarence Street","Sydney","","","New South Wales","2000","Australia","AU-NSW"
5312892857,"","118","Beach Road","Christies Beach","","","South Australia","5165","Australia","AU-SA"
6866226010,"Chachu Kitchen","","Dunmore Street","Wentworthville","","","New South Wales","2145","Australia","AU-NSW"
4715621040,"","","Grange Road","Grange","","","South Australia","5022","Australia","AU-SA"
612556240,"Wangaratta West Primary School","47-49","Phillipson Street","","","","Victoria","3677","Australia","AU-VIC"
4388493889,"Chemist Warehouse","100","Maroochydore Road","","","","Queensland","4558","Australia","AU-QLD"
2610663261,"Hawkesbury Dentistry","","Riverview Street","North Richmond","","","New South Wales","2754","Australia","AU-NSW"
769446491,"","","Slade Point Road","Slade Point","Slade Point","","Queensland","4740","Australia","AU-QLD"
7391473716,"","","Strang Lane","North Melbourne","","","Victoria","3051","Australia","AU-VIC"
4368568589,"Townsend Family Dental","1","Ely Street","Noosaville","Noosaville","","Queensland","4566","Australia","AU-QLD"
5608349182,"Doctor Krishnan Surgery","","Cleveland Street","Redfern","","","New South Wales","2010","Australia","AU-NSW"
1030781657,"Portland Tabulam Health Centre","","Portland Sunny Corner Road","Portland","","","New South Wales","2847","Australia","AU-NSW"
476087949,"Chemist Warehouse","","Doncaster Road","Doncaster","","","Victoria","3108","Australia","AU-VIC"
5151680713,"","","Warra Lane","Cashmere","","Greater Brisbane","Queensland","4037","Australia","AU-QLD"
1176147207,"","","Gold Coast Highway","","Helensvale","","Queensland","4212","Australia","AU-QLD"
429184771,"","246","Clayton Road","Clayton","","","Victoria","3168","Australia","AU-VIC"
5205889294,"Dr Ivor Berman","","Glen Road","Glen Waverley","","","Victoria","3150","Australia","AU-VIC"
7152798849,"Beechworth Pharmacy","","Ford Street","","","","Victoria","3747","Australia","AU-VIC"
5502554949,"Glen Iris Pharmacy","","High Street","Glen Iris","","","Victoria","3146","Australia","AU-VIC"
448610213,"","","Bonnyrigg Avenue","Bonnyrigg","","","New South Wales","2170","Australia","AU-NSW"
5678643971,"","240-268","Anzac Parade","Kensington","","","New South Wales","2033","Australia","AU-NSW"
3909127048,"Family Dental Group","","EastLink In-Springvale Ramp Off","Nunawading","","","Victoria","3132","Australia","AU-VIC"
7155484398,"Griffith University Nathan Campus","","Wilcox Track","Nathan","Nathan","Greater Brisbane","Queensland","4111","Australia","AU-QLD"
32621030,"Katherine Hospital","","Giles Street","Katherine North","","","","0850","Australia","AU-NT"
3088703292,"East Coburg Medical Centre","","Nicholson Street","Coburg","","","Victoria","3058","Australia","AU-VIC"
6656704234,"","2","Mitchell Street","Fairfield","","","Victoria","3078","Australia","AU-VIC"
5242329398,"AMC","","The Place","Caroline Springs","","","Victoria","3023","Australia","AU-VIC"
2029424816,"","","Northbri Avenue","Salisbury East","","","South Australia","5109","Australia","AU-SA"
356652632,"Station Street Clinic","","Station Street","Pakenham","","","Victoria","3810","Australia","AU-VIC"
4315343181,"Augusta Westside Medical Centre","","Loudon Road","","Port Augusta West","","South Australia","5700","Australia","AU-SA"
1815437861,"","28","Brewer Street","Phillip","","","","2606","Australia","AU-ACT"
6493199156,"","8","Keidges Road","","Bellbird Park","Greater Brisbane","Queensland","4301","Australia","AU-QLD"
6401589085,"Pure Dentistry","11","Freda Street","Upper Mount Gravatt","Upper Mount Gravatt","","Queensland","4122","Australia","AU-QLD"
2243909979,"","","Jenke Circuit","Kambah","","","","2902","Australia","AU-ACT"
7333651535,"Port Melbourne Dentists","","Bay Street","Port Melbourne","","","Victoria","3207","Australia","AU-VIC"
5222791645,"Stella Dental","","Messmate Street","Lalor","","","Victoria","3075","Australia","AU-VIC"
6017200134,"General Dental Clinic","","High Street","Preston","","","Victoria","3072","Australia","AU-VIC"
2261370568,"","7","Addison Road","Pennington","","","South Australia","5013","Australia","AU-SA"
3998436408,"Pindara Private Hospital","","Allchurch Avenue","Benowa","Benowa","","Queensland","4217","Australia","AU-QLD"
3881388141,"Newport Pharmacy","","Mason Street","Newport","","","Victoria","3015","Australia","AU-VIC"
5374631789,"","","Dorset Road","Croydon","","","Victoria","3136","Australia","AU-VIC"
4998804661,"Western Community Mental Health Centre","57","Woodville Road","Woodville","","","South Australia","5011","Australia","AU-SA"
6917367489,"Star Discount Chemist","","Glynburn Road","Campbelltown City Council","","","South Australia","5073","Australia","AU-SA"
5795024472,"","","Birkin Road","Bellbowrie","Bellbowrie","Greater Brisbane","Queensland","4070","Australia","AU-QLD"
607330841,"","","Coleman Parade","Glen Waverley","","","Victoria","3149","Australia","AU-VIC"
3744653688,"Adelaide River Health Centre","","Becker Street","","","","","0846","Australia","AU-NT"
493881688,"Kingsway Medical Centre","","Hepburn Avenue","Madeley","","","Western Australia","6024","Australia","AU-WA"
7105910668,"Baggas","","Hunter Street Mall","Newcastle","","","New South Wales","2300","Australia","AU-NSW"
1792724228,"Kingaroy Pharmacy","","Kingaroy Street","","","","Queensland","4610","Australia","AU-QLD"
992599490,"Ukich Pharmacy","","Punt Road","","","","Victoria","3644","Australia","AU-VIC"
700426509,"St Andrews War Memorial Private Hospital","457","Wickham Terrace","Spring Hill","Spring Hill","Greater Brisbane","Queensland","4000","Australia","AU-QLD"
200116227,"Mount Barker District Soldiers' Memorial Hospital","","Wellington Road","","","","South Australia","5251","Australia","AU-SA"
3401293013,"","70","The Parkway","Beaumont Hills","","","New South Wales","2155","Australia","AU-NSW"
1724318573,"Little Donkey Corner","","Wanneroo Road","Tuart Hill","","","Western Australia","6060","Australia","AU-WA"
5306141889,"","77","Willsmere Road","Kew","","","Victoria","3101","Australia","AU-VIC"
828422933,"Subway","","New Cleveland Road","Gumdale","Gumdale","Greater Brisbane","Queensland","4154","Australia","AU-QLD"
7223656513,"","42","Station Lake Road","","","","Victoria","3212","Australia","AU-VIC"
1936234417,"","195-221","Westbury Road","Prospect","","","Tasmania","7250","Australia","AU-TAS"
7635724011,"Waratah Medical Services","","Dora Street","","","","New South Wales","2264","Australia","AU-NSW"
2408209546,"","","Giles Street","Katherine North","","","","0850","Australia","AU-NT"
1246408804,"","507-553","Lutwyche Road","Lutwyche","Lutwyche","Greater Brisbane","Queensland","4030","Australia","AU-QLD"
4643411567,"Broadway Medical","","Broadway","Reservoir","","","Victoria","3073","Australia","AU-VIC"
